target,selection,crossbreed,mutation,prob,survival,generations,MSE,triangles,population_size,time
.\test_images\flag_argentina.png,tournament-probabilistic,one-point,single,0.01,additive,2000,2238.0994,10,20,30.0365
.\test_images\flag_argentina.png,tournament-probabilistic,one-point,single,0.1,additive,2000,1252.1726,10,10,20.5807
.\test_images\flag_argentina.png,tournament-deterministic,uniform,uniform,0.01,exclusive,1888,493.9490,10,30,52.6202
.\test_images\flag_argentina.png,tournament-probabilistic,one-point,single,0.01,exclusive,2000,3390.6602,10,20,26.9771
.\test_images\flag_argentina.png,tournament-deterministic,uniform,uniform,0.1,exclusive,2000,1419.3390,10,20,49.0283
.\test_images\flag_argentina.png,tournament-probabilistic,one-point,single,0.01,additive,2000,1905.5295,10,30,39.6733
.\test_images\flag_argentina.png,tournament-probabilistic,one-point,single,0.1,exclusive,2000,2396.3577,10,10,19.6817
.\test_images\flag_argentina.png,tournament-probabilistic,one-point,single,0.1,additive,1249,499.3116,10,30,25.1230
.\test_images\flag_argentina.png,tournament-deterministic,uniform,uniform,0.5,additive,2000,1193.4453,10,20,52.4489
.\test_images\flag_argentina.png,tournament-probabilistic,one-point,single,0.1,additive,2000,832.9584,10,20,26.3894
.\test_images\flag_argentina.png,tournament-probabilistic,one-point,single,0.01,exclusive,2000,3662.4778,10,30,35.4125
.\test_images\flag_argentina.png,tournament-deterministic,uniform,uniform,0.5,exclusive,2000,4061.4133,10,20,53.8094
.\test_images\flag_argentina.png,tournament-probabilistic,one-point,single,0.5,additive,487,499.1475,10,30,14.1807
.\test_images\flag_argentina.png,tournament-probabilistic,one-point,single,0.5,additive,1383,497.5869,10,10,16.8328
.\test_images\flag_argentina.png,tournament-probabilistic,one-point,single,0.1,exclusive,2000,1459.1311,10,20,26.9450
.\test_images\flag_argentina.png,tournament-probabilistic,one-point,uniform,0.01,additive,437,499.5460,10,20,9.5782
.\test_images\flag_argentina.png,tournament-probabilistic,one-point,uniform,0.01,additive,280,498.5293,10,30,8.5356
.\test_images\flag_argentina.png,tournament-deterministic,uniform,uniform,0.1,exclusive,2000,967.2483,10,30,67.3047
.\test_images\flag_argentina.png,tournament-probabilistic,one-point,uniform,0.1,additive,439,493.6497,10,10,7.4483
.\test_images\flag_argentina.png,tournament-probabilistic,one-point,single,0.5,exclusive,2000,1406.7178,10,10,28.4361
.\test_images\flag_argentina.png,tournament-probabilistic,one-point,uniform,0.01,exclusive,2000,1045.3141,10,10,19.9064
.\test_images\flag_argentina.png,tournament-probabilistic,one-point,uniform,0.01,additive,2000,533.8159,10,10,23.7302
.\test_images\flag_argentina.png,tournament-probabilistic,one-point,single,0.1,exclusive,2000,809.9192,10,30,40.5687
.\test_images\flag_argentina.png,tournament-deterministic,uniform,uniform,0.5,exclusive,2000,3962.1289,10,30,72.6871
.\test_images\flag_argentina.png,tournament-probabilistic,one-point,uniform,0.1,additive,477,497.7216,10,30,16.9317
.\test_images\flag_argentina.png,tournament-deterministic,uniform,uniform,0.5,additive,2000,920.5250,10,30,77.2891
.\test_images\flag_argentina.png,tournament-probabilistic,one-point,single,0.5,additive,2000,513.5609,10,20,38.6147
.\test_images\flag_argentina.png,tournament-probabilistic,one-point,single,0.5,exclusive,2000,784.4364,10,20,33.6858
.\test_images\flag_argentina.png,tournament-probabilistic,one-point,uniform,0.01,exclusive,1444,497.0284,10,20,27.7720
.\test_images\flag_argentina.png,tournament-probabilistic,one-point,uniform,0.1,exclusive,2000,3761.0779,10,10,31.1145
.\test_images\flag_argentina.png,tournament-probabilistic,ring,single,0.01,additive,2000,2920.6782,10,10,18.0924
.\test_images\flag_argentina.png,tournament-probabilistic,one-point,single,0.5,exclusive,2000,604.2524,10,30,50.5098
.\test_images\flag_argentina.png,tournament-probabilistic,one-point,uniform,0.5,exclusive,2000,4844.5552,10,10,25.3183
.\test_images\flag_argentina.png,tournament-probabilistic,ring,single,0.01,exclusive,2000,4001.6304,10,10,18.7486
.\test_images\flag_argentina.png,tournament-probabilistic,one-point,uniform,0.5,additive,2000,1645.2584,10,10,30.6825
.\test_images\flag_argentina.png,tournament-probabilistic,ring,single,0.01,additive,2000,2423.2092,10,20,25.3003
.\test_images\flag_argentina.png,tournament-probabilistic,one-point,uniform,0.1,exclusive,2000,3684.2573,10,20,45.5163
.\test_images\flag_argentina.png,tournament-probabilistic,one-point,uniform,0.1,additive,2000,594.7239,10,20,48.7326
.\test_images\flag_argentina.png,tournament-probabilistic,ring,single,0.1,additive,2000,999.3972,10,10,13.8340
.\test_images\flag_argentina.png,tournament-probabilistic,one-point,uniform,0.01,exclusive,2000,1091.6284,10,30,57.9716
.\test_images\flag_argentina.png,tournament-probabilistic,ring,single,0.01,additive,2000,1999.4091,10,30,34.9855
.\test_images\flag_argentina.png,tournament-probabilistic,ring,single,0.01,exclusive,2000,3238.1497,10,20,25.5981
.\test_images\flag_argentina.png,tournament-probabilistic,ring,single,0.5,additive,1059,499.2107,10,10,11.1768
.\test_images\flag_argentina.png,tournament-probabilistic,ring,single,0.5,additive,537,499.1190,10,20,9.1715
.\test_images\flag_argentina.png,tournament-probabilistic,one-point,uniform,0.5,additive,2000,870.9429,10,20,48.4285
.\test_images\flag_argentina.png,tournament-probabilistic,ring,single,0.1,exclusive,2000,1871.3149,10,10,20.3674
.\test_images\flag_argentina.png,tournament-probabilistic,ring,single,0.1,additive,1092,489.9894,10,30,22.8585
.\test_images\flag_argentina.png,tournament-probabilistic,one-point,uniform,0.5,exclusive,2000,5247.7856,10,20,51.2345
.\test_images\flag_argentina.png,tournament-probabilistic,ring,single,0.1,additive,2000,683.8419,10,20,26.4809
.\test_images\flag_argentina.png,tournament-probabilistic,ring,single,0.01,exclusive,2000,3049.0330,10,30,31.7972
.\test_images\flag_argentina.png,tournament-probabilistic,ring,uniform,0.01,additive,736,499.5208,10,10,7.9717
.\test_images\flag_argentina.png,tournament-probabilistic,one-point,uniform,0.1,exclusive,2000,2819.6423,10,30,64.1998
.\test_images\flag_argentina.png,tournament-probabilistic,ring,single,0.5,additive,644,491.2018,10,30,17.3036
.\test_images\flag_argentina.png,tournament-probabilistic,ring,single,0.5,exclusive,2000,1130.2729,10,10,17.9582
.\test_images\flag_argentina.png,tournament-probabilistic,ring,single,0.1,exclusive,2000,1192.6582,10,20,31.6321
.\test_images\flag_argentina.png,tournament-probabilistic,ring,uniform,0.01,additive,465,499.3218,10,30,15.5385
.\test_images\flag_argentina.png,tournament-probabilistic,ring,uniform,0.1,additive,246,499.3583,10,30,13.2676
.\test_images\flag_argentina.png,tournament-probabilistic,ring,uniform,0.1,additive,609,490.7774,10,20,14.5886
.\test_images\flag_argentina.png,tournament-probabilistic,ring,single,0.1,exclusive,2000,537.6409,10,30,39.3132
.\test_images\flag_argentina.png,tournament-probabilistic,ring,uniform,0.01,exclusive,2000,1597.1763,10,10,22.0754
.\test_images\flag_argentina.png,tournament-probabilistic,one-point,uniform,0.5,additive,2000,940.2294,10,30,73.9113
.\test_images\flag_argentina.png,tournament-probabilistic,one-point,uniform,0.5,exclusive,2000,4439.5142,10,30,72.2550
.\test_images\flag_argentina.png,tournament-probabilistic,ring,single,0.5,exclusive,2000,552.0852,10,20,34.7953
.\test_images\flag_argentina.png,tournament-probabilistic,ring,uniform,0.1,additive,1815,499.6024,10,10,24.7042
.\test_images\flag_argentina.png,tournament-probabilistic,ring,uniform,0.01,additive,1813,499.2610,10,20,32.5075
.\test_images\flag_argentina.png,tournament-probabilistic,ring,single,0.5,exclusive,1676,496.9313,10,30,38.5955
.\test_images\flag_argentina.png,tournament-probabilistic,ring,uniform,0.1,exclusive,2000,3848.1270,10,10,30.0871
.\test_images\flag_argentina.png,tournament-probabilistic,ring,uniform,0.01,exclusive,2000,708.4902,10,20,37.9315
.\test_images\flag_argentina.png,tournament-probabilistic,uniform,single,0.01,additive,2000,3456.0979,10,10,15.2269
.\test_images\flag_argentina.png,tournament-probabilistic,ring,uniform,0.5,additive,2000,1261.9099,10,10,30.3206
.\test_images\flag_argentina.png,tournament-probabilistic,uniform,single,0.01,exclusive,2000,4582.8584,10,10,15.7623
.\test_images\flag_argentina.png,tournament-probabilistic,ring,uniform,0.1,exclusive,2000,4078.2749,10,20,40.7261
.\test_images\flag_argentina.png,tournament-probabilistic,uniform,single,0.01,additive,2000,2540.9351,10,20,25.2448
.\test_images\flag_argentina.png,tournament-probabilistic,ring,uniform,0.01,exclusive,2000,677.5880,10,30,51.4570
.\test_images\flag_argentina.png,tournament-probabilistic,ring,uniform,0.5,exclusive,2000,5328.5122,10,10,33.4437
.\test_images\flag_argentina.png,tournament-probabilistic,uniform,single,0.01,exclusive,2000,4160.6045,10,20,26.4108
.\test_images\flag_argentina.png,tournament-probabilistic,uniform,single,0.1,exclusive,2000,2543.2371,10,10,16.2179
.\test_images\flag_argentina.png,tournament-probabilistic,uniform,single,0.1,additive,2000,640.4323,10,20,26.6083
.\test_images\flag_argentina.png,tournament-probabilistic,uniform,single,0.1,additive,1964,499.7718,10,10,26.7902
.\test_images\flag_argentina.png,tournament-probabilistic,uniform,single,0.01,additive,2000,1913.0717,10,30,40.2616
.\test_images\flag_argentina.png,tournament-probabilistic,ring,uniform,0.5,exclusive,2000,5117.6006,10,20,48.4066
.\test_images\flag_argentina.png,tournament-probabilistic,ring,uniform,0.5,additive,2000,1398.1816,10,20,52.9559
.\test_images\flag_argentina.png,tournament-probabilistic,ring,uniform,0.1,exclusive,2000,3133.8198,10,30,59.9346
.\test_images\flag_argentina.png,tournament-probabilistic,uniform,single,0.5,additive,2000,857.6113,10,10,20.6458
.\test_images\flag_argentina.png,tournament-probabilistic,uniform,single,0.1,additive,1426,499.6851,10,30,30.5550
.\test_images\flag_argentina.png,tournament-probabilistic,uniform,single,0.01,exclusive,2000,2698.8171,10,30,40.0142
.\test_images\flag_argentina.png,tournament-probabilistic,uniform,single,0.1,exclusive,2000,1395.8810,10,20,29.7182
.\test_images\flag_argentina.png,tournament-probabilistic,uniform,uniform,0.01,additive,282,499.3607,10,30,9.9318
.\test_images\flag_argentina.png,tournament-probabilistic,uniform,single,0.5,exclusive,2000,1507.3608,10,10,21.7191
.\test_images\flag_argentina.png,tournament-probabilistic,ring,uniform,0.5,additive,2000,697.6626,10,30,68.8173
.\test_images\flag_argentina.png,tournament-probabilistic,uniform,uniform,0.01,additive,606,499.2009,10,20,17.7286
.\test_images\flag_argentina.png,tournament-probabilistic,uniform,uniform,0.01,additive,2000,568.1062,10,10,21.6472
.\test_images\flag_argentina.png,tournament-probabilistic,ring,uniform,0.5,exclusive,2000,4639.2954,10,30,67.1335
.\test_images\flag_argentina.png,tournament-probabilistic,uniform,single,0.5,additive,1990,490.2768,10,20,36.7865
.\test_images\flag_argentina.png,tournament-probabilistic,uniform,single,0.1,exclusive,2000,629.8543,10,30,39.4815
.\test_images\flag_argentina.png,tournament-probabilistic,uniform,uniform,0.01,exclusive,889,497.9099,10,30,25.8016
.\test_images\flag_argentina.png,tournament-probabilistic,uniform,single,0.5,exclusive,2000,692.3867,10,20,34.2043
.\test_images\flag_argentina.png,tournament-probabilistic,uniform,uniform,0.01,exclusive,2000,1519.4998,10,10,29.6974
.\test_images\flag_argentina.png,tournament-probabilistic,uniform,uniform,0.1,additive,2000,588.5543,10,10,26.0715
.\test_images\flag_argentina.png,tournament-probabilistic,uniform,uniform,0.1,exclusive,2000,3887.1245,10,10,23.9492
.\test_images\flag_argentina.png,tournament-probabilistic,uniform,single,0.5,exclusive,1480,499.9971,10,30,45.8715
.\test_images\flag_argentina.png,tournament-probabilistic,uniform,uniform,0.01,exclusive,2000,1414.9740,10,20,38.1296
.\test_images\flag_argentina.png,tournament-probabilistic,uniform,single,0.5,additive,2000,510.5169,10,30,59.7745
.\test_images\flag_argentina.png,tournament-probabilistic,uniform,uniform,0.5,exclusive,2000,5063.5020,10,10,29.2486
.\test_images\flag_argentina.png,tournament-probabilistic,uniform,uniform,0.5,additive,2000,1307.1803,10,10,33.1036
.\test_images\flag_argentina.png,tournament-probabilistic,uniform,uniform,0.1,additive,2000,673.0826,10,20,48.5764
.\test_images\flag_argentina.png,tournament-probabilistic,uniform,uniform,0.1,exclusive,2000,3194.0190,10,20,42.6757
.\test_images\flag_argentina.png,elite,one-point,single,0.01,additive,2000,3168.2854,20,10,34.4297
.\test_images\flag_argentina.png,elite,one-point,single,0.01,exclusive,2000,4636.3887,20,10,26.4589
.\test_images\flag_argentina.png,tournament-probabilistic,uniform,uniform,0.1,additive,1648,495.6207,10,30,61.3284
.\test_images\flag_argentina.png,elite,one-point,single,0.01,additive,2000,2362.8899,20,20,41.3049
.\test_images\flag_argentina.png,elite,one-point,single,0.1,additive,2000,1300.5789,20,10,24.3832
.\test_images\flag_argentina.png,tournament-probabilistic,uniform,uniform,0.5,additive,2000,1618.9374,10,20,56.3649
.\test_images\flag_argentina.png,elite,one-point,single,0.01,exclusive,2000,4643.8042,20,20,36.3641
.\test_images\flag_argentina.png,tournament-probabilistic,uniform,uniform,0.5,exclusive,2000,4477.0366,10,20,52.0474
.\test_images\flag_argentina.png,elite,one-point,single,0.1,exclusive,2000,4533.3232,20,10,21.7657
.\test_images\flag_argentina.png,tournament-probabilistic,uniform,uniform,0.1,exclusive,2000,3005.1331,10,30,66.9760
.\test_images\flag_argentina.png,elite,one-point,single,0.5,additive,675,499.4145,20,20,18.9375
.\test_images\flag_argentina.png,elite,one-point,single,0.5,additive,1252,499.7601,20,10,21.1274
.\test_images\flag_argentina.png,elite,one-point,uniform,0.01,additive,606,494.3712,20,10,12.2436
.\test_images\flag_argentina.png,elite,one-point,single,0.01,additive,2000,1731.6603,20,30,58.2151
.\test_images\flag_argentina.png,elite,one-point,single,0.1,additive,2000,996.5860,20,20,43.2155
.\test_images\flag_argentina.png,elite,one-point,single,0.01,exclusive,2000,5681.0181,20,30,50.0016
.\test_images\flag_argentina.png,elite,one-point,uniform,0.01,additive,397,498.5611,20,20,15.0121
.\test_images\flag_argentina.png,tournament-probabilistic,uniform,uniform,0.5,additive,2000,619.1276,10,30,78.8085
.\test_images\flag_argentina.png,tournament-probabilistic,uniform,uniform,0.5,exclusive,2000,5042.0532,10,30,70.3364
.\test_images\flag_argentina.png,elite,one-point,single,0.5,additive,658,497.8642,20,30,26.0740
.\test_images\flag_argentina.png,elite,one-point,single,0.1,exclusive,2000,5919.8159,20,20,38.3167
.\test_images\flag_argentina.png,elite,one-point,single,0.5,exclusive,2000,7238.9502,20,10,27.8283
.\test_images\flag_argentina.png,elite,one-point,single,0.1,additive,1573,499.1660,20,30,48.7538
.\test_images\flag_argentina.png,elite,one-point,uniform,0.1,additive,258,493.4796,20,30,16.2174
.\test_images\flag_argentina.png,elite,one-point,uniform,0.1,additive,672,499.8750,20,20,24.0958
.\test_images\flag_argentina.png,elite,one-point,single,0.1,exclusive,2000,5643.7490,20,30,56.1175
.\test_images\flag_argentina.png,elite,one-point,single,0.5,exclusive,2000,6809.9956,20,20,46.4724
.\test_images\flag_argentina.png,elite,one-point,uniform,0.01,exclusive,2000,7866.6816,20,10,33.0459
.\test_images\flag_argentina.png,elite,one-point,uniform,0.1,additive,1862,495.8915,20,10,33.4496
.\test_images\flag_argentina.png,elite,one-point,uniform,0.01,additive,789,499.8250,20,30,40.8417
.\test_images\flag_argentina.png,elite,ring,single,0.01,additive,2000,3101.4277,20,10,20.4719
.\test_images\flag_argentina.png,elite,one-point,uniform,0.1,exclusive,2000,7832.4307,20,10,47.8141
.\test_images\flag_argentina.png,elite,one-point,uniform,0.01,exclusive,2000,8067.7158,20,20,54.4916
.\test_images\flag_argentina.png,elite,one-point,uniform,0.5,additive,2000,1504.7916,20,10,48.1960
.\test_images\flag_argentina.png,elite,ring,single,0.01,exclusive,2000,5615.9946,20,10,20.1105
.\test_images\flag_argentina.png,elite,one-point,single,0.5,exclusive,2000,7313.6646,20,30,75.7355
.\test_images\flag_argentina.png,elite,one-point,uniform,0.5,exclusive,2000,5818.4341,20,10,44.2587
.\test_images\flag_argentina.png,elite,one-point,uniform,0.1,exclusive,2000,8916.9092,20,20,63.4020
.\test_images\flag_argentina.png,elite,ring,single,0.1,additive,2000,1480.1185,20,10,22.8448
.\test_images\flag_argentina.png,elite,one-point,uniform,0.01,exclusive,2000,8283.0537,20,30,79.0306
.\test_images\flag_argentina.png,elite,ring,single,0.01,additive,2000,2191.1096,20,20,48.2455
.\test_images\flag_argentina.png,elite,ring,single,0.01,additive,2000,1844.8461,20,30,48.9530
.\test_images\flag_argentina.png,elite,ring,single,0.1,exclusive,2000,6316.5283,20,10,20.9126
.\test_images\flag_argentina.png,elite,ring,single,0.01,exclusive,2000,4471.0483,20,20,34.1641
.\test_images\flag_argentina.png,elite,ring,single,0.1,additive,1123,492.1719,20,30,32.4059
.\test_images\flag_argentina.png,elite,ring,single,0.1,additive,1804,499.4828,20,20,36.0085
.\test_images\flag_argentina.png,elite,ring,single,0.1,exclusive,2000,5438.9551,20,20,33.5023
.\test_images\flag_argentina.png,elite,ring,single,0.5,additive,478,493.0139,20,30,20.0357
.\test_images\flag_argentina.png,elite,one-point,uniform,0.5,additive,2000,1301.7927,20,20,90.0825
.\test_images\flag_argentina.png,elite,one-point,uniform,0.1,exclusive,2000,6138.5737,20,30,93.8247
.\test_images\flag_argentina.png,elite,ring,single,0.5,additive,904,499.4247,20,20,22.1190
.\test_images\flag_argentina.png,elite,ring,single,0.5,additive,2000,511.5944,20,10,26.7635
.\test_images\flag_argentina.png,elite,ring,single,0.01,exclusive,2000,5722.1514,20,30,52.5001
.\test_images\flag_argentina.png,elite,ring,uniform,0.01,additive,389,499.8825,20,20,13.2226
.\test_images\flag_argentina.png,elite,ring,single,0.5,exclusive,2000,8198.9316,20,10,24.7586
.\test_images\flag_argentina.png,elite,ring,uniform,0.01,additive,295,499.1514,20,30,14.3220
.\test_images\flag_argentina.png,elite,ring,single,0.1,exclusive,2000,5051.3438,20,30,47.8575
.\test_images\flag_argentina.png,elite,one-point,uniform,0.5,exclusive,2000,5736.8057,20,20,92.2074
.\test_images\flag_argentina.png,elite,ring,uniform,0.1,additive,319,497.9335,20,30,17.5741
.\test_images\flag_argentina.png,elite,ring,uniform,0.01,additive,2000,513.5040,20,10,36.8210
.\test_images\flag_argentina.png,elite,ring,uniform,0.01,exclusive,2000,5970.5615,20,10,30.1845
.\test_images\flag_argentina.png,elite,ring,single,0.5,exclusive,2000,7312.4595,20,20,46.1076
.\test_images\flag_argentina.png,elite,ring,uniform,0.1,additive,1620,494.7538,20,10,30.5607
.\test_images\flag_argentina.png,elite,one-point,uniform,0.5,additive,2000,920.4692,20,30,126.7055
.\test_images\flag_argentina.png,elite,ring,uniform,0.1,exclusive,2000,6699.6943,20,10,37.1951
.\test_images\flag_argentina.png,elite,ring,uniform,0.1,additive,1310,492.9451,20,20,40.5109
.\test_images\flag_argentina.png,elite,ring,single,0.5,exclusive,2000,6687.4951,20,30,60.3203
.\test_images\flag_argentina.png,elite,one-point,uniform,0.5,exclusive,2000,5717.0684,20,30,116.5237
.\test_images\flag_argentina.png,elite,uniform,single,0.01,additive,2000,3089.1689,20,10,22.2959
.\test_images\flag_argentina.png,elite,ring,uniform,0.5,additive,2000,1367.0736,20,10,41.3891
.\test_images\flag_argentina.png,elite,uniform,single,0.01,exclusive,2000,6059.3105,20,10,22.8289
.\test_images\flag_argentina.png,elite,ring,uniform,0.01,exclusive,2000,6874.5918,20,20,67.9420
.\test_images\flag_argentina.png,elite,ring,uniform,0.1,exclusive,2000,6378.8647,20,20,59.5541
.\test_images\flag_argentina.png,elite,uniform,single,0.01,additive,2000,2713.6741,20,20,38.7832
.\test_images\flag_argentina.png,elite,ring,uniform,0.01,exclusive,2000,5554.8643,20,30,77.5396
.\test_images\flag_argentina.png,elite,ring,uniform,0.5,exclusive,2000,6669.1016,20,10,50.1621
.\test_images\flag_argentina.png,elite,uniform,single,0.1,additive,2000,1195.5209,20,10,29.3818
.\test_images\flag_argentina.png,elite,uniform,single,0.01,exclusive,2000,6343.3262,20,20,42.8234
.\test_images\flag_argentina.png,elite,uniform,single,0.1,additive,1497,490.5471,20,20,32.4147
.\test_images\flag_argentina.png,elite,uniform,single,0.5,additive,1136,499.1084,20,10,16.5457
.\test_images\flag_argentina.png,elite,uniform,single,0.1,exclusive,2000,6638.5728,20,10,29.0348
.\test_images\flag_argentina.png,elite,ring,uniform,0.1,exclusive,2000,5646.2036,20,30,85.8505
.\test_images\flag_argentina.png,elite,ring,uniform,0.5,additive,2000,1205.0498,20,20,79.0815
.\test_images\flag_argentina.png,elite,ring,uniform,0.5,exclusive,2000,6538.1167,20,20,74.4064
.\test_images\flag_argentina.png,elite,uniform,single,0.01,additive,2000,2180.9358,20,30,62.8503
.\test_images\flag_argentina.png,elite,uniform,single,0.01,exclusive,2000,7726.5337,20,30,63.2580
.\test_images\flag_argentina.png,elite,uniform,single,0.1,exclusive,2000,5453.3120,20,20,42.3296
.\test_images\flag_argentina.png,elite,uniform,uniform,0.01,additive,326,498.0299,20,20,11.3758
.\test_images\flag_argentina.png,elite,uniform,single,0.5,additive,751,499.8947,20,30,28.6033
.\test_images\flag_argentina.png,elite,uniform,uniform,0.01,additive,794,499.7372,20,10,17.5553
.\test_images\flag_argentina.png,elite,uniform,single,0.5,exclusive,2000,6177.4814,20,10,29.6943
.\test_images\flag_argentina.png,elite,uniform,single,0.1,additive,1758,499.5226,20,30,52.7618
.\test_images\flag_argentina.png,elite,uniform,uniform,0.01,additive,379,497.1799,20,30,20.8332
.\test_images\flag_argentina.png,elite,uniform,uniform,0.1,additive,1002,489.1368,20,10,19.9858
.\test_images\flag_argentina.png,elite,uniform,single,0.5,additive,1839,499.6508,20,20,56.4233
.\test_images\flag_argentina.png,elite,uniform,single,0.1,exclusive,2000,6711.6221,20,30,57.6277
.\test_images\flag_argentina.png,elite,ring,uniform,0.5,additive,2000,1090.9285,20,30,112.7730
.\test_images\flag_argentina.png,elite,uniform,uniform,0.01,exclusive,2000,8569.9053,20,10,33.7582
.\test_images\flag_argentina.png,elite,uniform,single,0.5,exclusive,2000,8476.9131,20,20,49.2311
.\test_images\flag_argentina.png,elite,ring,uniform,0.5,exclusive,2000,6242.7402,20,30,116.2351
.\test_images\flag_argentina.png,elite,uniform,uniform,0.1,additive,657,499.9840,20,30,35.9998
.\test_images\flag_argentina.png,roulette,one-point,single,0.01,additive,2000,3612.2798,20,10,23.3290
.\test_images\flag_argentina.png,elite,uniform,uniform,0.1,exclusive,2000,8515.7598,20,10,51.8813
.\test_images\flag_argentina.png,elite,uniform,single,0.5,exclusive,2000,6841.5171,20,30,72.3080
.\test_images\flag_argentina.png,elite,uniform,uniform,0.01,exclusive,2000,6536.2236,20,20,60.8206
.\test_images\flag_argentina.png,elite,uniform,uniform,0.5,additive,2000,1684.4080,20,10,55.0671
.\test_images\flag_argentina.png,elite,uniform,uniform,0.5,exclusive,2000,7764.5117,20,10,46.5537
.\test_images\flag_argentina.png,roulette,one-point,single,0.01,additive,2000,2314.8977,20,20,37.9343
.\test_images\flag_argentina.png,elite,uniform,uniform,0.1,additive,2000,507.8407,20,20,73.6834
.\test_images\flag_argentina.png,elite,uniform,uniform,0.1,exclusive,2000,7243.2231,20,20,66.2261
.\test_images\flag_argentina.png,roulette,one-point,single,0.01,exclusive,2000,3420.3408,20,10,26.4306
.\test_images\flag_argentina.png,roulette,one-point,single,0.1,additive,2000,1444.2084,20,10,27.1335
.\test_images\flag_argentina.png,elite,uniform,uniform,0.01,exclusive,2000,7854.8550,20,30,91.5006
.\test_images\flag_argentina.png,roulette,one-point,single,0.01,additive,2000,1934.7830,20,30,53.9261
.\test_images\flag_argentina.png,roulette,one-point,single,0.5,additive,1119,499.1227,20,10,16.3567
.\test_images\flag_argentina.png,roulette,one-point,single,0.1,exclusive,2000,1580.7437,20,10,25.4395
.\test_images\flag_argentina.png,roulette,one-point,single,0.01,exclusive,2000,2288.0208,20,20,43.6913
.\test_images\flag_argentina.png,elite,uniform,uniform,0.5,additive,2000,1376.9629,20,20,81.9222
.\test_images\flag_argentina.png,roulette,one-point,single,0.5,additive,639,499.9865,20,20,19.6702
.\test_images\flag_argentina.png,roulette,one-point,single,0.5,additive,327,497.2252,20,30,14.1042
.\test_images\flag_argentina.png,elite,uniform,uniform,0.1,exclusive,2000,6512.0615,20,30,94.9435
.\test_images\flag_argentina.png,roulette,one-point,single,0.1,additive,1163,490.1592,20,30,34.5456
.\test_images\flag_argentina.png,elite,uniform,uniform,0.5,exclusive,2000,5602.7378,20,20,81.7883
.\test_images\flag_argentina.png,roulette,one-point,single,0.01,exclusive,2000,2316.5208,20,30,51.5387
.\test_images\flag_argentina.png,roulette,one-point,single,0.1,additive,2000,580.9455,20,20,44.2844
.\test_images\flag_argentina.png,roulette,one-point,uniform,0.01,additive,389,494.5950,20,20,13.0165
.\test_images\flag_argentina.png,roulette,one-point,single,0.1,exclusive,2000,873.6027,20,20,42.1444
.\test_images\flag_argentina.png,roulette,one-point,uniform,0.01,additive,852,499.7297,20,10,19.3681
.\test_images\flag_argentina.png,roulette,one-point,uniform,0.1,additive,576,498.3807,20,10,13.3892
.\test_images\flag_argentina.png,roulette,one-point,single,0.5,exclusive,2000,814.1158,20,10,29.3914
.\test_images\flag_argentina.png,roulette,one-point,uniform,0.01,additive,391,499.6193,20,30,21.5780
.\test_images\flag_argentina.png,roulette,one-point,single,0.5,exclusive,1239,499.9626,20,20,38.9422
.\test_images\flag_argentina.png,roulette,one-point,single,0.1,exclusive,2000,1046.0321,20,30,63.0834
.\test_images\flag_argentina.png,roulette,one-point,uniform,0.1,additive,591,492.3656,20,30,31.3042
.\test_images\flag_argentina.png,roulette,one-point,uniform,0.01,exclusive,2000,677.6275,20,10,37.5235
.\test_images\flag_argentina.png,elite,uniform,uniform,0.5,additive,2000,855.8853,20,30,119.9548
.\test_images\flag_argentina.png,roulette,one-point,uniform,0.1,exclusive,2000,3632.9026,20,10,35.3409
.\test_images\flag_argentina.png,elite,uniform,uniform,0.5,exclusive,2000,5379.4653,20,30,123.2485
.\test_images\flag_argentina.png,roulette,one-point,uniform,0.1,additive,1384,498.2315,20,20,53.1457
.\test_images\flag_argentina.png,roulette,one-point,uniform,0.01,exclusive,2000,875.1826,20,20,57.8752
.\test_images\flag_argentina.png,roulette,ring,single,0.01,additive,2000,3457.9878,20,10,22.1805
.\test_images\flag_argentina.png,roulette,one-point,uniform,0.5,additive,2000,1133.4789,20,10,44.3463
.\test_images\flag_argentina.png,roulette,ring,single,0.01,exclusive,2000,3331.7126,20,10,25.0407
.\test_images\flag_argentina.png,roulette,one-point,uniform,0.5,exclusive,2000,5354.2339,20,10,41.1849
.\test_images\flag_argentina.png,roulette,one-point,single,0.5,exclusive,2000,751.7448,20,30,77.6376
.\test_images\flag_argentina.png,roulette,one-point,uniform,0.1,exclusive,2000,2932.5957,20,20,67.1040
.\test_images\flag_argentina.png,roulette,ring,single,0.01,additive,2000,2570.2979,20,20,41.4552
.\test_images\flag_argentina.png,roulette,ring,single,0.01,exclusive,2000,2530.7524,20,20,32.3331
.\test_images\flag_argentina.png,roulette,ring,single,0.1,additive,2000,1144.1147,20,10,32.9135
.\test_images\flag_argentina.png,roulette,one-point,uniform,0.01,exclusive,2000,885.1164,20,30,94.3783
.\test_images\flag_argentina.png,roulette,ring,single,0.1,exclusive,2000,1057.9210,20,10,23.6633
.\test_images\flag_argentina.png,roulette,ring,single,0.01,additive,2000,2228.1421,20,30,53.3409
.\test_images\flag_argentina.png,roulette,one-point,uniform,0.5,additive,2000,1329.2946,20,20,84.0166
.\test_images\flag_argentina.png,roulette,ring,single,0.01,exclusive,2000,2191.7007,20,30,46.4441
.\test_images\flag_argentina.png,roulette,ring,single,0.1,additive,2000,601.1590,20,20,44.5909
